销售日期,品类,qty,星期
2022-05-24,水生根茎类,3.3609999999999998,1
2022-05-25,水生根茎类,4.619,2
2022-05-26,水生根茎类,4.438,3
2022-05-27,水生根茎类,8.858,4
2022-05-28,水生根茎类,8.906,5
2022-05-29,水生根茎类,7.4399999999999995,6
2022-05-30,水生根茎类,6.684,0
2022-05-31,水生根茎类,6.611,1
2022-06-01,水生根茎类,5.084,2
2022-06-02,水生根茎类,11.33,3
2022-06-03,水生根茎类,14.235,4
2022-06-04,水生根茎类,5.135,5
2022-06-05,水生根茎类,10.109,6
2022-06-06,水生根茎类,5.253,0
2022-06-07,水生根茎类,6.311999999999999,1
2022-06-08,水生根茎类,6.7250000000000005,2
2022-06-09,水生根茎类,5.2410000000000005,3
2022-06-10,水生根茎类,9.447000000000001,4
2022-06-11,水生根茎类,9.209,5
2022-06-12,水生根茎类,10.588000000000001,6
2022-06-13,水生根茎类,3.944,0
2022-06-14,水生根茎类,14.604000000000001,1
2022-06-15,水生根茎类,5.184,2
2022-06-16,水生根茎类,5.3469999999999995,3
2022-06-17,水生根茎类,6.5489999999999995,4
2022-06-18,水生根茎类,18.483999999999998,5
2022-06-19,水生根茎类,15.541,6
2022-06-20,水生根茎类,8.896,0
2022-06-21,水生根茎类,6.063,1
2022-06-22,水生根茎类,13.806000000000001,2
2022-06-23,水生根茎类,5.402,3
2022-06-24,水生根茎类,25.878,4
2022-06-25,水生根茎类,40.332,5
2022-06-26,水生根茎类,31.364,6
2022-06-27,水生根茎类,12.659,0
2022-06-28,水生根茎类,19.501,1
2022-06-29,水生根茎类,16.118,2
2022-06-30,水生根茎类,10.625,3
2022-07-01,水生根茎类,15.086,4
2022-07-02,水生根茎类,28.667,5
2022-07-03,水生根茎类,63.873000000000005,6
2022-07-04,水生根茎类,20.219,0
2022-07-05,水生根茎类,34.508,1
2022-07-06,水生根茎类,39.018,2
2022-07-07,水生根茎类,43.066,3
2022-07-08,水生根茎类,32.713,4
2022-07-09,水生根茎类,44.591,5
2022-07-10,水生根茎类,35.703,6
2022-07-11,水生根茎类,43.103,0
2022-07-12,水生根茎类,29.78,1
2022-07-13,水生根茎类,31.995,2
2022-07-14,水生根茎类,12.376,3
2022-07-15,水生根茎类,43.241,4
2022-07-16,水生根茎类,107.272,5
2022-07-17,水生根茎类,131.3,6
2022-07-18,水生根茎类,57.442,0
2022-07-19,水生根茎类,90.19,1
2022-07-20,水生根茎类,89.355,2
2022-07-21,水生根茎类,75.92,3
2022-07-22,水生根茎类,44.43,4
2022-07-23,水生根茎类,67.395,5
2022-07-24,水生根茎类,112.091,6
2022-07-25,水生根茎类,90.633,0
2022-07-26,水生根茎类,68.863,1
2022-07-27,水生根茎类,71.087,2
2022-07-28,水生根茎类,70.756,3
2022-07-29,水生根茎类,66.925,4
2022-07-30,水生根茎类,71.293,5
2022-07-31,水生根茎类,131.591,6
2022-08-01,水生根茎类,91.813,0
2022-08-02,水生根茎类,28.385,1
2022-08-03,水生根茎类,95.589,2
2022-08-04,水生根茎类,64.171,3
2022-08-05,水生根茎类,43.931,4
2022-08-06,水生根茎类,106.723,5
2022-08-07,水生根茎类,89.746,6
2022-08-08,水生根茎类,86.531,0
2022-08-09,水生根茎类,54.281,1
2022-08-10,水生根茎类,89.973,2
2022-08-11,水生根茎类,70.377,3
2022-08-12,水生根茎类,79.938,4
2022-08-13,水生根茎类,139.761,5
2022-08-14,水生根茎类,97.044,6
2022-08-15,水生根茎类,102.925,0
2022-08-16,水生根茎类,69.881,1
2022-08-17,水生根茎类,104.095,2
2022-08-18,水生根茎类,81.503,3
2022-08-19,水生根茎类,144.451,4
2022-08-20,水生根茎类,95.698,5
2022-08-21,水生根茎类,87.971,6
2022-08-22,水生根茎类,66.488,0
2022-08-23,水生根茎类,86.205,1
2022-08-24,水生根茎类,57.232,2
2022-08-25,水生根茎类,51.219,3
2022-08-26,水生根茎类,48.72,4
2022-08-27,水生根茎类,104.458,5
2022-08-28,水生根茎类,102.839,6
2022-08-29,水生根茎类,59.775,0
2022-08-30,水生根茎类,93.293,1
2022-08-31,水生根茎类,28.994,2
2022-09-01,水生根茎类,56.77,3
2022-09-02,水生根茎类,53.186,4
2022-09-03,水生根茎类,88.589,5
2022-09-04,水生根茎类,124.55,6
2022-09-05,水生根茎类,60.192,0
2022-09-06,水生根茎类,54.584,1
2022-09-07,水生根茎类,58.284,2
2022-09-08,水生根茎类,46.658,3
2022-09-09,水生根茎类,111.676,4
2022-09-10,水生根茎类,155.467,5
2022-09-11,水生根茎类,97.363,6
2022-09-12,水生根茎类,38.383,0
2022-09-13,水生根茎类,25.627,1
2022-09-14,水生根茎类,27.935,2
2022-09-15,水生根茎类,29.546,3
2022-09-16,水生根茎类,26.977,4
2022-09-17,水生根茎类,50.024,5
2022-09-18,水生根茎类,58.668,6
2022-09-19,水生根茎类,9.274000000000001,0
2022-09-20,水生根茎类,14.946,1
2022-09-21,水生根茎类,18.429,2
2022-09-22,水生根茎类,20.182,3
2022-09-23,水生根茎类,30.662,4
2022-09-24,水生根茎类,49.291,5
2022-09-25,水生根茎类,14.038,6
2022-09-26,水生根茎类,34.863,0
2022-09-27,水生根茎类,35.665,1
2022-09-28,水生根茎类,62.641,2
2022-09-29,水生根茎类,43.663000000000004,3
2022-09-30,水生根茎类,70.235,4
2022-10-01,水生根茎类,102.731,5
2022-10-02,水生根茎类,81.611,6
2022-10-03,水生根茎类,93.09,0
2022-10-04,水生根茎类,104.984,1
2022-10-05,水生根茎类,118.421,2
2022-10-06,水生根茎类,132.357,3
2022-10-07,水生根茎类,110.302,4
2022-10-08,水生根茎类,81.908,5
2022-10-09,水生根茎类,66.479,6
2022-10-10,水生根茎类,46.834,0
2022-10-11,水生根茎类,51.596000000000004,1
2022-10-12,水生根茎类,39.206,2
2022-10-13,水生根茎类,61.838,3
2022-10-14,水生根茎类,13.046,4
2022-10-15,水生根茎类,101.798,5
2022-10-16,水生根茎类,86.333,6
2022-10-17,水生根茎类,38.615,0
2022-10-18,水生根茎类,41.022,1
2022-10-19,水生根茎类,38.515,2
2022-10-20,水生根茎类,52.368,3
2022-10-21,水生根茎类,97.068,4
2022-10-22,水生根茎类,77.747,5
2022-10-23,水生根茎类,61.265,6
2022-10-24,水生根茎类,37.236,0
2022-10-25,水生根茎类,36.981,1
2022-10-26,水生根茎类,35.475,2
2022-10-27,水生根茎类,35.991,3
2022-10-28,水生根茎类,63.12,4
2022-10-29,水生根茎类,98.462,5
2022-10-30,水生根茎类,67.588,6
2022-10-31,水生根茎类,32.213,0
2022-11-01,水生根茎类,29.485,1
2022-11-03,水生根茎类,13.926,3
2022-11-05,水生根茎类,74.216,5
2022-11-06,水生根茎类,60.306,6
2022-11-07,水生根茎类,22.799,0
2022-11-08,水生根茎类,31.054,1
2022-11-09,水生根茎类,21.313,2
2022-11-10,水生根茎类,17.046,3
2022-11-11,水生根茎类,40.363,4
2022-11-12,水生根茎类,73.358,5
2022-11-13,水生根茎类,54.616,6
2022-11-14,水生根茎类,27.893,0
2022-11-15,水生根茎类,31.82,1
2022-11-16,水生根茎类,17.224,2
2022-11-17,水生根茎类,40.679,3
2022-11-18,水生根茎类,59.900999999999996,4
2022-11-19,水生根茎类,183.307,5
2022-11-20,水生根茎类,65.057,6
2022-11-21,水生根茎类,264.657,0
2022-11-22,水生根茎类,30.541,1
2022-11-23,水生根茎类,50.24,2
2022-11-24,水生根茎类,29.738,3
2022-11-25,水生根茎类,62.003,4
2022-11-26,水生根茎类,37.043,5
2022-11-27,水生根茎类,3.165,6
2022-11-28,水生根茎类,1.8090000000000002,0
2022-11-29,水生根茎类,9.193999999999999,1
2022-12-04,水生根茎类,18.158,6
2022-12-05,水生根茎类,41.811,0
2022-12-06,水生根茎类,67.863,1
2022-12-07,水生根茎类,64.331,2
2022-12-08,水生根茎类,47.48,3
2022-12-09,水生根茎类,30.039,4
2022-12-10,水生根茎类,73.28,5
2022-12-11,水生根茎类,63.385,6
2022-12-12,水生根茎类,30.168,0
2022-12-13,水生根茎类,50.434,1
2022-12-14,水生根茎类,29.923,2
2022-12-15,水生根茎类,60.996,3
2022-12-16,水生根茎类,59.198,4
2022-12-17,水生根茎类,97.791,5
2022-12-18,水生根茎类,65.117,6
2022-12-19,水生根茎类,67.122,0
2022-12-20,水生根茎类,53.792,1
2022-12-21,水生根茎类,61.727000000000004,2
2022-12-22,水生根茎类,45.018,3
2022-12-23,水生根茎类,54.487,4
2022-12-24,水生根茎类,61.874,5
2022-12-25,水生根茎类,105.129,6
2022-12-26,水生根茎类,56.004,0
2022-12-27,水生根茎类,72.514,1
2022-12-28,水生根茎类,60.286,2
2022-12-29,水生根茎类,66.287,3
2022-12-30,水生根茎类,62.525,4
2022-12-31,水生根茎类,103.271,5
2023-01-01,水生根茎类,92.503,6
2023-01-02,水生根茎类,54.334,0
2023-01-03,水生根茎类,50.818,1
2023-01-04,水生根茎类,48.908,2
2023-01-05,水生根茎类,32.701,3
2023-01-06,水生根茎类,59.67,4
2023-01-07,水生根茎类,53.524,5
2023-01-08,水生根茎类,56.788,6
2023-01-09,水生根茎类,39.959,0
2023-01-10,水生根茎类,45.848,1
2023-01-11,水生根茎类,44.885,2
2023-01-12,水生根茎类,43.65,3
2023-01-13,水生根茎类,31.759,4
2023-01-14,水生根茎类,112.724,5
2023-01-15,水生根茎类,92.61,6
2023-01-16,水生根茎类,61.379,0
2023-01-17,水生根茎类,86.319,1
2023-01-18,水生根茎类,84.28,2
2023-01-19,水生根茎类,157.124,3
2023-01-20,水生根茎类,252.074,4
2023-01-22,水生根茎类,39.08,6
2023-01-23,水生根茎类,46.756,0
2023-01-24,水生根茎类,84.834,1
2023-01-25,水生根茎类,97.229,2
2023-01-26,水生根茎类,72.927,3
2023-01-27,水生根茎类,87.434,4
2023-01-28,水生根茎类,63.873,5
2023-01-29,水生根茎类,48.473,6
2023-01-30,水生根茎类,52.383,0
2023-01-31,水生根茎类,40.683,1
2023-02-01,水生根茎类,32.281,2
2023-02-02,水生根茎类,32.252,3
2023-02-03,水生根茎类,54.97,4
2023-02-04,水生根茎类,85.605,5
2023-02-05,水生根茎类,83.513,6
2023-02-06,水生根茎类,11.684,0
2023-02-07,水生根茎类,25.653,1
2023-02-08,水生根茎类,39.347,2
2023-02-09,水生根茎类,42.757,3
2023-02-10,水生根茎类,49.257,4
2023-02-11,水生根茎类,77.149,5
2023-02-12,水生根茎类,74.087,6
2023-02-13,水生根茎类,30.456,0
2023-02-14,水生根茎类,39.561,1
2023-02-15,水生根茎类,41.209,2
2023-02-16,水生根茎类,32.783,3
2023-02-17,水生根茎类,28.471,4
2023-02-18,水生根茎类,65.745,5
2023-02-19,水生根茎类,48.268,6
2023-02-20,水生根茎类,24.15,0
2023-02-21,水生根茎类,24.144,1
2023-02-22,水生根茎类,31.124,2
2023-02-23,水生根茎类,22.517,3
2023-02-24,水生根茎类,35.391,4
2023-02-25,水生根茎类,41.824,5
2023-02-26,水生根茎类,34.64,6
2023-02-27,水生根茎类,13.331,0
2023-02-28,水生根茎类,21.011,1
2023-03-01,水生根茎类,15.748,2
2023-03-02,水生根茎类,21.735,3
2023-03-03,水生根茎类,29.054,4
2023-03-04,水生根茎类,34.038,5
2023-03-05,水生根茎类,31.386,6
2023-03-06,水生根茎类,18.411,0
2023-03-07,水生根茎类,19.542,1
2023-03-08,水生根茎类,17.906,2
2023-03-09,水生根茎类,22.284,3
2023-03-10,水生根茎类,21.612,4
2023-03-11,水生根茎类,38.49,5
2023-03-12,水生根茎类,33.314,6
2023-03-13,水生根茎类,18.418,0
2023-03-14,水生根茎类,9.612,1
2023-03-15,水生根茎类,17.683,2
2023-03-16,水生根茎类,25.921,3
2023-03-17,水生根茎类,46.065,4
2023-03-18,水生根茎类,52.936,5
2023-03-19,水生根茎类,41.768,6
2023-03-20,水生根茎类,22.99,0
2023-03-21,水生根茎类,12.098,1
2023-03-22,水生根茎类,17.709,2
2023-03-23,水生根茎类,25.455,3
2023-03-24,水生根茎类,22.479,4
2023-03-25,水生根茎类,40.776,5
2023-03-26,水生根茎类,30.047,6
2023-03-27,水生根茎类,15.436,0
2023-03-28,水生根茎类,14.815999999999999,1
2023-03-29,水生根茎类,23.049,2
2023-03-30,水生根茎类,13.154,3
2023-03-31,水生根茎类,22.161,4
2023-04-01,水生根茎类,26.836,5
2023-04-02,水生根茎类,27.876,6
2023-04-03,水生根茎类,29.721,0
2023-04-04,水生根茎类,14.977,1
2023-04-05,水生根茎类,24.199,2
2023-04-06,水生根茎类,9.889,3
2023-04-07,水生根茎类,16.629,4
2023-04-08,水生根茎类,20.73,5
2023-04-09,水生根茎类,30.084,6
2023-04-10,水生根茎类,17.868,0
2023-04-11,水生根茎类,7.577,1
2023-04-12,水生根茎类,19.088,2
2023-04-13,水生根茎类,15.052000000000001,3
2023-04-14,水生根茎类,26.338,4
2023-04-15,水生根茎类,28.049,5
2023-04-16,水生根茎类,16.458,6
2023-04-17,水生根茎类,7.066,0
2023-04-18,水生根茎类,15.097,1
2023-04-19,水生根茎类,12.216,2
2023-04-20,水生根茎类,12.171,3
2023-04-21,水生根茎类,28.934,4
2023-04-22,水生根茎类,27.103,5
2023-04-23,水生根茎类,10.291,6
2023-04-24,水生根茎类,13.28,0
2023-04-25,水生根茎类,9.993,1
2023-04-26,水生根茎类,4.702,2
2023-04-27,水生根茎类,11.675,3
2023-04-28,水生根茎类,14.078,4
2023-04-29,水生根茎类,24.692999999999998,5
2023-04-30,水生根茎类,16.983,6
2023-05-01,水生根茎类,22.754,0
2023-05-02,水生根茎类,20.191,1
2023-05-03,水生根茎类,11.586,2
2023-05-04,水生根茎类,9.037,3
2023-05-05,水生根茎类,13.454,4
2023-05-06,水生根茎类,17.781,5
2023-05-07,水生根茎类,18.818,6
2023-05-08,水生根茎类,9.628,0
2023-05-09,水生根茎类,7.406,1
2023-05-10,水生根茎类,10.336,2
2023-05-11,水生根茎类,9.518,3
2023-05-12,水生根茎类,16.347,4
2023-05-13,水生根茎类,20.655,5
2023-05-14,水生根茎类,15.86,6
2023-05-15,水生根茎类,7.475,0
2023-05-16,水生根茎类,9.603,1
2023-05-17,水生根茎类,12.893,2
2023-05-18,水生根茎类,8.812,3
2023-05-19,水生根茎类,9.66,4
2023-05-20,水生根茎类,11.094,5
2023-05-21,水生根茎类,13.615,6
2023-05-22,水生根茎类,8.411,0
2023-05-23,水生根茎类,14.637,1
2023-05-24,水生根茎类,9.414,2
2023-05-25,水生根茎类,13.962,3
2023-05-26,水生根茎类,20.081,4
2023-05-27,水生根茎类,24.97,5
2023-05-28,水生根茎类,22.807,6
2023-05-29,水生根茎类,12.75,0
2023-05-30,水生根茎类,8.852,1
2023-05-31,水生根茎类,7.86,2
2023-06-01,水生根茎类,9.741,3
2023-06-02,水生根茎类,11.988,4
2023-06-03,水生根茎类,29.041,5
2023-06-04,水生根茎类,21.047,6
2023-06-05,水生根茎类,12.58,0
2023-06-06,水生根茎类,14.408,1
2023-06-07,水生根茎类,14.142,2
2023-06-08,水生根茎类,9.254,3
2023-06-09,水生根茎类,15.815999999999999,4
2023-06-10,水生根茎类,19.118,5
2023-06-11,水生根茎类,21.247,6
2023-06-12,水生根茎类,10.351,0
2023-06-13,水生根茎类,12.054,1
2023-06-14,水生根茎类,7.284,2
2023-06-15,水生根茎类,16.733,3
2023-06-16,水生根茎类,15.49,4
2023-06-17,水生根茎类,22.626,5
2023-06-18,水生根茎类,23.373,6
2023-06-19,水生根茎类,11.51,0
2023-06-20,水生根茎类,11.657,1
2023-06-21,水生根茎类,27.178,2
2023-06-22,水生根茎类,38.77,3
2023-06-23,水生根茎类,18.677,4
2023-06-24,水生根茎类,16.054,5
2023-06-25,水生根茎类,16.5,6
2023-06-26,水生根茎类,10.384,0
2023-06-27,水生根茎类,16.454,1
2023-06-28,水生根茎类,14.946,2
2023-06-29,水生根茎类,22.945,3
2023-06-30,水生根茎类,19.419,4
2020-07-01,花叶类,205.402,2
2020-07-02,花叶类,198.362,3
2020-07-03,花叶类,190.779,4
2020-07-04,花叶类,236.587,5
2020-07-05,花叶类,223.899,6
2020-07-06,花叶类,195.74,0
2020-07-07,花叶类,172.052,1
2020-07-08,花叶类,152.57,2
2020-07-09,花叶类,187.439,3
2020-07-10,花叶类,179.833,4
2020-07-11,花叶类,270.343,5
2020-07-12,花叶类,300.189,6
2020-07-13,花叶类,190.832,0
2020-07-14,花叶类,190.599,1
2020-07-15,花叶类,217.442,2
2020-07-16,花叶类,212.526,3
2020-07-17,花叶类,195.67,4
2020-07-18,花叶类,274.265,5
2020-07-19,花叶类,319.791,6
2020-07-20,花叶类,204.997,0
2020-07-21,花叶类,214.99,1
2020-07-22,花叶类,232.41,2
2020-07-23,花叶类,199.984,3
2020-07-24,花叶类,176.325,4
2020-07-25,花叶类,227.137,5
2020-07-26,花叶类,250.825,6
2020-07-27,花叶类,198.00900000000001,0
2020-07-28,花叶类,165.443,1
2020-07-29,花叶类,193.729,2
2020-07-30,花叶类,201.743,3
2020-07-31,花叶类,197.166,4
2020-08-01,花叶类,229.89000000000001,5
2020-08-02,花叶类,243.138,6
2020-08-03,花叶类,207.843,0
2020-08-04,花叶类,180.012,1
2020-08-05,花叶类,244.395,2
2020-08-06,花叶类,234.777,3
2020-08-07,花叶类,204.941,4
2020-08-08,花叶类,311.161,5
2020-08-09,花叶类,250.59,6
2020-08-10,花叶类,210.292,0
2020-08-11,花叶类,216.713,1
2020-08-12,花叶类,206.877,2
2020-08-13,花叶类,188.208,3
2020-08-14,花叶类,217.758,4
2020-08-15,花叶类,245.136,5
2020-08-16,花叶类,241.48,6
2020-08-17,花叶类,215.633,0
2020-08-18,花叶类,225.113,1
2020-08-19,花叶类,214.173,2
2020-08-20,花叶类,233.532,3
2020-08-21,花叶类,207.076,4
2020-08-22,花叶类,273.081,5
2020-08-23,花叶类,261.552,6
2020-08-24,花叶类,260.694,0
2020-08-25,花叶类,343.427,1
2020-08-26,花叶类,241.686,2
2020-08-27,花叶类,199.007,3
2020-08-28,花叶类,195.032,4
2020-08-29,花叶类,267.031,5
2020-08-30,花叶类,266.387,6
2020-08-31,花叶类,224.882,0
2020-09-01,花叶类,190.627,1
2020-09-02,花叶类,179.819,2
2020-09-03,花叶类,193.463,3
2020-09-04,花叶类,176.316,4
2020-09-05,花叶类,249.559,5
2020-09-06,花叶类,275.793,6
2020-09-07,花叶类,148.221,0
2020-09-08,花叶类,158.329,1
2020-09-09,花叶类,131.492,2
2020-09-10,花叶类,119.919,3
2020-09-11,花叶类,151.957,4
2020-09-12,花叶类,231.525,5
2020-09-13,花叶类,263.345,6
2020-09-14,花叶类,175.844,0
2020-09-15,花叶类,156.048,1
2020-09-16,花叶类,176.949,2
2020-09-17,花叶类,143.534,3
2020-09-18,花叶类,154.388,4
2020-09-19,花叶类,235.874,5
2020-09-20,花叶类,317.998,6
2020-09-21,花叶类,212.997,0
2020-09-22,花叶类,232.243,1
2020-09-23,花叶类,179.262,2
2020-09-24,花叶类,162.861,3
2020-09-25,花叶类,173.781,4
2020-09-26,花叶类,226.926,5
2020-09-27,花叶类,199.813,6
2020-09-28,花叶类,114.933,0
2020-09-29,花叶类,157.957,1
2020-09-30,花叶类,177.129,2
2020-10-01,花叶类,248.415,3
2020-10-02,花叶类,244.124,4
2020-10-03,花叶类,298.341,5
2020-10-04,花叶类,232.776,6
2020-10-05,花叶类,294.623,0
2020-10-06,花叶类,286.959,1
2020-10-07,花叶类,255.378,2
2020-10-08,花叶类,252.73,3
2020-10-09,花叶类,162.518,4
2020-10-10,花叶类,175.163,5
2020-10-11,花叶类,238.081,6
2020-10-12,花叶类,170.212,0
2020-10-13,花叶类,177.945,1
2020-10-14,花叶类,182.96,2
2020-10-15,花叶类,190.238,3
2020-10-16,花叶类,170.77,4
2020-10-17,花叶类,248.762,5
2020-10-18,花叶类,226.735,6
2020-10-19,花叶类,152.709,0
2020-10-20,花叶类,186.078,1
2020-10-21,花叶类,168.765,2
2020-10-22,花叶类,117.235,3
2020-10-23,花叶类,211.914,4
2020-10-24,花叶类,282.107,5
2020-10-25,花叶类,223.397,6
2020-10-26,花叶类,157.373,0
2020-10-27,花叶类,154.566,1
2020-10-28,花叶类,167.542,2
2020-10-29,花叶类,120.551,3
2020-10-30,花叶类,148.243,4
2020-10-31,花叶类,248.102,5
2020-11-01,花叶类,206.956,6
2020-11-02,花叶类,144.442,0
2020-11-03,花叶类,135.067,1
2020-11-04,花叶类,122.114,2
2020-11-05,花叶类,146.327,3
2020-11-06,花叶类,142.586,4
2020-11-07,花叶类,223.593,5
2020-11-08,花叶类,209.808,6
2020-11-09,花叶类,144.911,0
2020-11-10,花叶类,157.962,1
2020-11-11,花叶类,150.867,2
2020-11-12,花叶类,151.144,3
2020-11-13,花叶类,141.977,4
2020-11-14,花叶类,207.145,5
2020-11-15,花叶类,227.231,6
2020-11-16,花叶类,140.087,0
2020-11-17,花叶类,222.517,1
2020-11-18,花叶类,203.322,2
2020-11-19,花叶类,207.8,3
2020-11-20,花叶类,244.555,4
2020-11-21,花叶类,460.103,5
2020-11-22,花叶类,371.968,6
2020-11-23,花叶类,294.311,0
2020-11-24,花叶类,220.189,1
2020-11-25,花叶类,237.713,2
2020-11-26,花叶类,282.923,3
2020-11-27,花叶类,225.596,4
2020-11-28,花叶类,400.295,5
2020-11-29,花叶类,287.707,6
2020-11-30,花叶类,207.353,0
2020-12-01,花叶类,287.797,1
2020-12-02,花叶类,213.665,2
2020-12-03,花叶类,274.097,3
2020-12-04,花叶类,242.529,4
2020-12-05,花叶类,306.959,5
2020-12-06,花叶类,367.129,6
2020-12-07,花叶类,197.718,0
2020-12-08,花叶类,183.98,1
2020-12-09,花叶类,180.673,2
2020-12-10,花叶类,188.539,3
2020-12-11,花叶类,212.51,4
2020-12-12,花叶类,269.619,5
2020-12-13,花叶类,375.781,6
2020-12-14,花叶类,197.654,0
2020-12-15,花叶类,203.808,1
2020-12-16,花叶类,152.029,2
2020-12-17,花叶类,167.799,3
2020-12-18,花叶类,150.625,4
2020-12-19,花叶类,266.55,5
2020-12-20,花叶类,276.911,6
